# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 25 23:42:45 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Maiz-Apellaniz and Weiler 2018)
# TESS + 2MASS (Vegamags) + Kepler + SDSS <i>griz</i> + DDO51 (in ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
,Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,TESSmag,Jmag,Hmag,Ksmag,Keplermag,gmag,rmag,imag,zmag,DDO51_finfmag,Gmag,G_BPbrmag,G_BPftmag,G_RPmag
47,0.0152,0.015080000000000001,9.0,1.49221313,2.5382392406,1.492,0.789,3.858,4.206,1,0.0,0.536,0.0,0.0,-1,-1.4800000000000003e-13,0.0,0.7264,0.259,0.002577,0.0007046,0.006405,-1.0,0.01459,2.7969999999999997,2.426,2.154,2.041,2.021,2.764,2.835,2.727,2.772,2.862,2.7560000000000002,2.6710000000000003,2.821,2.833,2.415
48,0.0152,0.015080000000000001,9.0,1.5,2.5388846397,1.5,0.8,3.8594,4.203,1,0.0,0.536,0.0,0.0,-1,-1.47e-13,0.0,0.7265,0.259,0.002577,0.0007044999999999999,0.006404000000000001,-1.0,0.014580000000000001,2.7689999999999997,2.4019999999999997,2.134,2.024,2.004,2.737,2.804,2.7,2.748,2.84,2.7260000000000004,2.6430000000000002,2.7910000000000004,2.803,2.392
49,0.0152,0.015080000000000001,9.0,1.5023090839,2.5390744209,1.5019999999999998,0.804,3.8599,4.202,1,0.0,0.536,0.0,0.0,-1,-1.4599999999999998e-13,0.0,0.7265,0.2589,0.002577,0.0007044,0.006404000000000001,-1.0,0.014580000000000001,2.761,2.395,2.128,2.019,1.999,2.7289999999999996,2.795,2.693,2.741,2.833,2.717,2.635,2.783,2.795,2.385
50,0.0152,0.015080000000000001,9.0,1.5500001906999998,2.5428512096,1.55,0.87,3.8683,4.183,1,0.0,0.536,0.0,0.0,-1,-1.3e-13,0.0,0.7267,0.2588,0.002575,0.0007038,0.0064,-1.0,0.0145,2.595,2.253,2.009,1.916,1.8969999999999998,2.57,2.61,2.537,2.6,2.701,2.54,2.474,2.608,2.6189999999999998,2.244
51,0.0152,0.015080000000000001,9.0,1.5530842543,2.5430862904,1.5530000000000002,0.8740000000000001,3.8688,4.1819999999999995,1,0.0,0.536,0.0,0.0,-1,-1.2799999999999998e-13,0.0,0.7268,0.2587,0.002575,0.0007038,0.0064,-1.0,0.0145,2.585,2.244,2.002,1.91,1.89,2.56,2.5980000000000003,2.5269999999999997,2.591,2.6919999999999997,2.529,2.464,2.597,2.608,2.235
52,0.0152,0.015080000000000001,9.0,1.5960856676,2.5462553501,1.5959999999999999,0.932,3.8755,4.163,1,0.0,0.536,0.0,0.0,-1,-1.04e-13,0.0,0.7269,0.2586,0.002574,0.0007036000000000001,0.006397,-1.0,0.01454,2.44,2.12,1.895,1.8159999999999998,1.797,2.42,2.439,2.39,2.467,2.575,2.376,2.323,2.4459999999999997,2.456,2.1109999999999998
53,0.0152,0.015080000000000001,9.0,1.6000000238,2.5465342999000002,1.6,0.937,3.876,4.1610000000000005,1,0.0,0.536,0.0,0.0,-1,-1.02e-13,0.0,0.7269,0.2586,0.002574,0.0007036000000000001,0.006397,-1.0,0.01454,2.427,2.108,1.885,1.807,1.788,2.408,2.424,2.378,2.456,2.5639999999999996,2.362,2.31,2.432,2.443,2.1
54,0.0152,0.015080000000000001,9.0,1.6316223145,2.5487298965000003,1.631,0.9790000000000001,3.8801,4.144,1,0.0,0.536,0.0,0.0,-1,-7.29e-14,0.0,0.7269,0.2585,0.002573,0.0007036000000000001,0.006396,-1.0,0.014530000000000001,2.323,2.016,1.804,1.733,1.714,2.307,2.311,2.279,2.364,2.476,2.253,2.208,2.324,2.334,2.008
55,0.0152,0.015080000000000001,9.0,1.6500000953999998,2.5499615669,1.649,1.003,3.8822,4.133,1,0.0,0.536,0.0,0.0,-1,-6.03e-14,0.0,0.7269,0.2585,0.002573,0.0007036000000000001,0.006396,-1.0,0.01455,2.263,1.963,1.756,1.689,1.67,2.248,2.246,2.221,2.311,2.425,2.19,2.149,2.261,2.271,1.955
56,0.0152,0.015080000000000001,9.0,1.6682686806,2.5511550903,1.6680000000000001,1.0270000000000001,3.8841,4.122,1,0.0,0.536,0.0,0.0,-1,-3.95e-20,0.0,0.7269,0.2585,0.002573,0.0007036000000000001,0.006396,-1.0,0.01455,2.204,1.909,1.7080000000000002,1.645,1.626,2.191,2.182,2.164,2.258,2.373,2.128,2.0909999999999997,2.2,2.21,1.902
57,0.0152,0.015080000000000001,9.0,1.7000000477000001,2.5531582831999997,1.699,1.068,3.8872,4.101,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7269,0.2586,0.002574,0.0007038,0.006396,-1.0,0.01455,2.101,1.8159999999999998,1.6230000000000002,1.565,1.546,2.09,2.072,2.065,2.165,2.283,2.021,1.99,2.093,2.103,1.8090000000000002
58,0.0152,0.015080000000000001,9.0,1.73475945,2.5552561283,1.734,1.112,3.8901,4.077,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7268,0.2586,0.002574,0.000704,0.0063950000000000005,-1.0,0.014530000000000001,1.989,1.713,1.528,1.476,1.4569999999999999,1.98,1.952,1.9569999999999999,2.063,2.1830000000000003,1.905,1.879,1.9780000000000002,1.9880000000000002,1.706
59,0.0152,0.015080000000000001,9.0,1.75,2.556145668,1.749,1.1320000000000001,3.8911,4.065,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7268,0.2587,0.002575,0.000704,0.006396,-1.0,0.014519999999999998,1.94,1.6669999999999998,1.486,1.435,1.416,1.933,1.901,1.91,2.0180000000000002,2.1390000000000002,1.855,1.831,1.9280000000000002,1.9369999999999998,1.661
60,0.0152,0.015080000000000001,9.0,1.7714565991999998,2.5573682785,1.77,1.159,3.8924,4.0489999999999995,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7268,0.2587,0.002575,0.0007041,0.006397,-1.0,0.01454,1.8719999999999999,1.6030000000000002,1.425,1.3769999999999998,1.358,1.865,1.829,1.8430000000000002,1.954,2.076,1.785,1.7630000000000001,1.858,1.867,1.597
61,0.0152,0.015080000000000001,9.0,1.8000000715,2.5589430332,1.7990000000000002,1.196,3.8935,4.023,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7267,0.2587,0.002575,0.0007042999999999999,0.006399,-1.0,0.01456,1.781,1.516,1.341,1.294,1.275,1.775,1.734,1.754,1.867,1.989,1.6909999999999998,1.672,1.764,1.774,1.51
62,0.0152,0.015080000000000001,9.0,1.8020397425,2.5590534209999998,1.801,1.198,3.8936,4.021,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7267,0.2587,0.002575,0.0007042999999999999,0.006399,-1.0,0.01456,1.774,1.5090000000000001,1.335,1.288,1.2690000000000001,1.768,1.7269999999999999,1.7469999999999999,1.86,1.983,1.685,1.665,1.758,1.767,1.5030000000000001
63,0.0152,0.015080000000000001,9.0,1.8289734125,2.5604836940999998,1.828,1.2329999999999999,3.894,3.995,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7266,0.2589,0.002576,0.0007047999999999999,0.006398,-1.0,0.01454,1.6880000000000002,1.4240000000000002,1.251,1.206,1.187,1.682,1.6380000000000001,1.661,1.776,1.8980000000000001,1.597,1.579,1.67,1.679,1.4180000000000001
64,0.0152,0.015080000000000001,9.0,1.8500000238,2.5615673065,1.849,1.26,3.8938,3.9730000000000003,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7265,0.259,0.002577,0.0007053,0.006399,-1.0,0.01456,1.621,1.357,1.183,1.138,1.119,1.614,1.569,1.594,1.709,1.831,1.5290000000000001,1.511,1.6019999999999999,1.611,1.351
65,0.0152,0.015080000000000001,9.0,1.8599282503,2.5620689392,1.859,1.272,3.8936,3.9619999999999997,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7264,0.259,0.002577,0.0007053,0.0064,-1.0,0.01457,1.59,1.325,1.151,1.1059999999999999,1.0859999999999999,1.5819999999999999,1.537,1.5619999999999998,1.6769999999999998,1.798,1.4969999999999999,1.479,1.57,1.579,1.319
66,0.0152,0.015080000000000001,9.0,1.8873215913999999,2.5634222031,1.886,1.307,3.8925,3.929,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7263,0.2591,0.002578,0.0007053999999999999,0.006404000000000001,-1.0,0.01459,1.504,1.235,1.058,1.012,0.993,1.493,1.45,1.473,1.587,1.7069999999999999,1.41,1.39,1.482,1.492,1.229
67,0.0152,0.015080000000000001,9.0,1.9000000953999998,2.5640332699,1.899,1.3219999999999998,3.8915,3.912,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7262,0.2592,0.002579,0.0007053999999999999,0.0064069999999999995,-1.0,0.01459,1.464,1.1909999999999998,1.013,0.965,0.945,1.452,1.411,1.431,1.544,1.663,1.37,1.349,1.442,1.452,1.186
68,0.0152,0.015080000000000001,9.0,1.9200805425999998,2.5649821758,1.919,1.347,3.8897,3.885,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7261,0.2593,0.002579,0.0007055,0.006409000000000001,-1.0,0.0146,1.402,1.123,0.94,0.89,0.87,1.386,1.349,1.365,1.475,1.5919999999999999,1.307,1.284,1.379,1.389,1.117
69,0.0152,0.015080000000000001,9.0,1.9500001669,2.5663545132,1.95,1.3840000000000001,3.8855,3.838,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.726,0.2595,0.002581,0.0007058,0.006412,-1.0,0.01455,1.3090000000000002,1.0170000000000001,0.8240000000000001,0.767,0.747,1.288,1.261,1.265,1.369,1.482,1.216,1.187,1.288,1.298,1.01
70,0.0152,0.015080000000000001,9.0,1.9757508038999998,2.5674972534,1.976,1.415,3.8805,3.792,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7258,0.2596,0.002582,0.0007061,0.0064150000000000006,-1.0,0.01456,1.232,0.9229999999999999,0.7170000000000001,0.653,0.632,1.204,1.19,1.179,1.275,1.383,1.141,1.104,1.212,1.222,0.9159999999999999
71,0.0152,0.015080000000000001,9.0,2.0,2.5685424805,2.0,1.444,3.8742,3.7439999999999998,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7257,0.2598,0.002584,0.0007065,0.006418999999999999,-1.0,0.01457,1.161,0.831,0.61,0.535,0.513,1.126,1.129,1.0979999999999999,1.183,1.285,1.074,1.0270000000000001,1.1440000000000001,1.155,0.8240000000000001
72,0.0152,0.015080000000000001,9.0,2.002102375,2.5686318874,2.002,1.446,3.8736,3.74,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7256,0.2598,0.002584,0.0007065,0.006418999999999999,-1.0,0.01457,1.1540000000000001,0.823,0.6,0.525,0.503,1.119,1.124,1.091,1.175,1.2770000000000001,1.068,1.02,1.138,1.149,0.816
73,0.0152,0.015080000000000001,9.0,2.0220823288,2.5694694519,2.022,1.469,3.8668,3.694,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7255,0.2599,0.002585,0.0007069,0.006423000000000001,-1.0,0.01463,1.097,0.7440000000000001,0.503,0.41700000000000004,0.39399999999999996,1.054,1.078,1.023,1.0959999999999999,1.1909999999999998,1.016,0.9570000000000001,1.085,1.097,0.737
74,0.0152,0.015080000000000001,9.0,2.0426039696,2.5703101158000004,2.042,1.493,3.8585,3.642,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7253,0.2601,0.002587,0.0007072999999999999,0.006426,-1.0,0.01462,1.0390000000000001,0.662,0.39899999999999997,0.298,0.27399999999999997,0.988,1.036,0.9540000000000001,1.013,1.1,0.966,0.894,1.034,1.047,0.654
75,0.0152,0.015080000000000001,9.0,2.0499999523,2.5706083775,2.05,1.501,3.8553,3.622,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7252,0.2602,0.002587,0.0007074,0.006428,-1.0,0.01461,1.018,0.632,0.36,0.254,0.22899999999999998,0.965,1.023,0.93,0.983,1.067,0.9490000000000001,0.871,1.0170000000000001,1.03,0.624
76,0.0152,0.015080000000000001,9.0,2.0634808540000003,2.5711457729,2.063,1.516,3.8489,3.5839999999999996,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7251,0.2603,0.002588,0.0007076000000000001,0.00643,-1.0,0.0146,0.981,0.5770000000000001,0.28800000000000003,0.17,0.145,0.924,1.001,0.8859999999999999,0.929,1.006,0.9209999999999999,0.831,0.987,1.001,0.569
77,0.0152,0.015080000000000001,9.0,2.0773973465,2.5716919899,2.077,1.531,3.8414,3.542,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.725,0.2604,0.002589,0.0007078,0.0064329999999999995,-1.0,0.01463,0.9420000000000001,0.519,0.209,0.076,0.05,0.88,0.98,0.84,0.8690000000000001,0.9390000000000001,0.892,0.79,0.958,0.972,0.509
78,0.0152,0.015080000000000001,9.0,2.0936515331,2.5723195076,2.093,1.5530000000000002,3.8341,3.4939999999999998,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7248,0.2606,0.00259,0.0007081,0.006436,-1.0,0.01464,0.887,0.445,0.115,-0.032,-0.059000000000000004,0.821,0.9440000000000001,0.778,0.7959999999999999,0.858,0.848,0.733,0.9129999999999999,0.9279999999999999,0.435
79,0.0152,0.015080000000000001,9.0,2.0999999046,2.5725615025,2.099,1.5630000000000002,3.832,3.477,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7247,0.2606,0.002591,0.0007082000000000001,0.006437000000000001,-1.0,0.01463,0.862,0.415,0.079,-0.07200000000000001,-0.1,0.795,0.924,0.752,0.7659999999999999,0.826,0.826,0.7070000000000001,0.8909999999999999,0.9059999999999999,0.405
80,0.0152,0.015080000000000001,9.0,2.1010882854,2.5726029873,2.1,1.565,3.8317,3.4739999999999998,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7247,0.2606,0.002591,0.0007082000000000001,0.006437000000000001,-1.0,0.01463,0.858,0.409,0.073,-0.079,-0.107,0.7909999999999999,0.9209999999999999,0.747,0.76,0.82,0.8220000000000001,0.703,0.887,0.903,0.39899999999999997
81,0.0152,0.015080000000000001,9.0,2.1069586277,2.572824955,2.106,1.5859999999999999,3.8377,3.478,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7247,0.2607,0.002591,0.0007082999999999999,0.006439,-1.0,0.01461,0.804,0.37,0.051,-0.08800000000000001,-0.115,0.7390000000000001,0.8490000000000001,0.698,0.722,0.7879999999999999,0.758,0.65,0.823,0.838,0.361
82,0.0152,0.015080000000000001,9.0,2.1104564667,2.572956562,2.109,1.608,3.847,3.4939999999999998,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007084,0.006439,-1.0,0.01461,0.7490000000000001,0.34,0.046,-0.07400000000000001,-0.1,0.6890000000000001,0.769,0.6509999999999999,0.6920000000000001,0.7659999999999999,0.688,0.597,0.754,0.768,0.331
83,0.0152,0.015080000000000001,9.0,2.1118061543,2.5730073452,2.1109999999999998,1.6269999999999998,3.8569,3.515,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.701,0.319,0.053,-0.049,-0.07400000000000001,0.6459999999999999,0.695,0.612,0.6709999999999999,0.755,0.625,0.552,0.693,0.706,0.311
84,0.0152,0.015080000000000001,9.0,2.1124961376,2.5730330944,2.1109999999999998,1.6469999999999998,3.8668,3.535,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.653,0.3,0.061,-0.023,-0.047,0.606,0.623,0.5760000000000001,0.653,0.746,0.564,0.508,0.633,0.645,0.292
85,0.0152,0.015080000000000001,9.0,2.112899065,2.5730483532,2.112,1.6669999999999998,3.8767,3.554,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.602,0.278,0.066,-0.001,-0.023,0.563,0.5489999999999999,0.5379999999999999,0.633,0.7340000000000001,0.502,0.46299999999999997,0.5720000000000001,0.583,0.272
86,0.0152,0.015080000000000001,9.0,2.1131465435,2.5730576515,2.112,1.69,3.8863,3.57,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.545,0.254,0.067,0.015,-0.006999999999999999,0.517,0.473,0.49700000000000005,0.61,0.718,0.43700000000000006,0.414,0.507,0.517,0.249
87,0.0152,0.015080000000000001,9.0,2.1133127213,2.5730638504,2.112,1.713,3.8953,3.583,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.48700000000000004,0.228,0.063,0.025,0.004,0.47200000000000003,0.39899999999999997,0.457,0.585,0.7,0.375,0.365,0.444,0.45299999999999996,0.22399999999999998
88,0.0152,0.015080000000000001,9.0,2.1134197712000002,2.5730676651,2.112,1.724,3.9003,3.592,1,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.45899999999999996,0.21899999999999997,0.066,0.035,0.013999999999999999,0.452,0.364,0.441,0.5770000000000001,0.695,0.34600000000000003,0.344,0.415,0.424,0.215
89,0.0152,0.015080000000000001,9.0,2.1134815216,2.5730700493,2.112,1.7,3.8955,3.596,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.519,0.261,0.09699999999999999,0.057999999999999996,0.038,0.505,0.433,0.49,0.618,0.733,0.408,0.39799999999999996,0.478,0.48700000000000004,0.257
90,0.0152,0.015080000000000001,9.0,2.1135396957,2.5730721951,2.112,1.6740000000000002,3.8881,3.594,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.586,0.301,0.11800000000000001,0.069,0.048,0.561,0.512,0.542,0.657,0.767,0.478,0.457,0.5479999999999999,0.5579999999999999,0.29600000000000004
91,0.0152,0.015080000000000001,9.0,2.1135952472999997,2.5730743408000003,2.113,1.656,3.8791,3.575,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.63,0.314,0.10800000000000001,0.045,0.023,0.594,0.573,0.57,0.669,0.772,0.528,0.493,0.598,0.609,0.309
92,0.0152,0.015080000000000001,9.0,2.1136703491,2.5730772018,2.113,1.65,3.8676,3.536,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007085,0.00644,-1.0,0.01461,0.6459999999999999,0.294,0.057999999999999996,-0.025,-0.048,0.598,0.613,0.569,0.648,0.741,0.555,0.501,0.624,0.636,0.287
93,0.0152,0.015080000000000001,9.0,2.1137590408,2.5730805397,2.113,1.656,3.856,3.483,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.00644,-1.0,0.01461,0.63,0.245,-0.023,-0.126,-0.151,0.574,0.623,0.539,0.597,0.6809999999999999,0.5529999999999999,0.479,0.621,0.634,0.237
94,0.0152,0.015080000000000001,9.0,2.1138637066,2.5730843544,2.113,1.6640000000000001,3.8444,3.428,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01461,0.61,0.193,-0.107,-0.231,-0.258,0.546,0.632,0.508,0.545,0.617,0.5489999999999999,0.455,0.616,0.63,0.184
95,0.0152,0.015080000000000001,9.0,2.1139819622,2.5730888844,2.113,1.669,3.8328,3.377,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01461,0.598,0.151,-0.18100000000000002,-0.32799999999999996,-0.35600000000000004,0.529,0.652,0.486,0.503,0.564,0.556,0.44,0.621,0.637,0.142
96,0.0152,0.015080000000000001,9.0,2.1141130924000002,2.5730936527,2.113,1.67,3.8216,3.3310000000000004,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01461,0.595,0.121,-0.243,-0.413,-0.44299999999999995,0.522,0.6829999999999999,0.47600000000000003,0.473,0.522,0.573,0.43700000000000006,0.638,0.654,0.111
97,0.0152,0.015080000000000001,9.0,2.1142573357,2.5730991363999998,2.113,1.6680000000000001,3.8109,3.29,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01461,0.599,0.1,-0.294,-0.486,-0.518,0.524,0.722,0.473,0.452,0.491,0.598,0.441,0.6609999999999999,0.68,0.09
98,0.0152,0.015080000000000001,9.0,2.1144199371,2.5731050968,2.113,1.6640000000000001,3.801,3.255,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01462,0.609,0.086,-0.336,-0.5479999999999999,-0.584,0.532,0.768,0.47700000000000004,0.439,0.467,0.631,0.452,0.6920000000000001,0.713,0.075
99,0.0152,0.015080000000000001,9.0,2.114613533,2.5731124878,2.114,1.6569999999999998,3.7916,3.2239999999999998,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01462,0.627,0.083,-0.36700000000000005,-0.599,-0.637,0.5489999999999999,0.823,0.491,0.436,0.45399999999999996,0.672,0.47200000000000003,0.732,0.754,0.07200000000000001
100,0.0152,0.015080000000000001,9.0,2.1148631573,2.5731217861,2.114,1.645,3.7819,3.198,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7246,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01462,0.657,0.094,-0.385,-0.639,-0.68,0.58,0.894,0.519,0.447,0.455,0.7290000000000001,0.506,0.787,0.8109999999999999,0.08199999999999999
101,0.0152,0.015080000000000001,9.0,2.1151816845,2.5731337069999998,2.114,1.625,3.7714,3.176,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7245,0.2608,0.002592,0.0007086,0.006441,-1.0,0.01462,0.708,0.125,-0.387,-0.6659999999999999,-0.711,0.635,0.9940000000000001,0.5710000000000001,0.48,0.474,0.813,0.564,0.868,0.894,0.113
102,0.0152,0.015080000000000001,9.0,2.11545825,2.5731439590000003,2.114,1.6030000000000002,3.7631,3.165,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7241,0.2612,0.002595,0.0007093999999999999,0.006448000000000001,-1.0,0.01465,0.763,0.168,-0.37,-0.67,-0.718,0.696,1.089,0.629,0.524,0.508,0.898,0.627,0.95,0.977,0.156
103,0.0152,0.015080000000000001,9.0,2.1157557963999998,2.5731551647,2.115,1.5730000000000002,3.7546,3.161,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7218,0.2635,0.002613,0.0007142,0.006490999999999999,-1.0,0.014759999999999999,0.8370000000000001,0.231,-0.33399999999999996,-0.655,-0.7070000000000001,0.777,1.205,0.708,0.589,0.562,1.005,0.71,1.051,1.08,0.22
104,0.0152,0.015080000000000001,9.0,2.11602211,2.5731651783,2.115,1.5419999999999998,3.7473,3.162,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7181,0.267,0.0026420000000000003,0.0007218,0.006559000000000001,-1.0,0.0149,0.915,0.301,-0.28800000000000003,-0.628,-0.6829999999999999,0.863,1.321,0.792,0.6609999999999999,0.625,1.115,0.797,1.1540000000000001,1.185,0.29
105,0.0152,0.015080000000000001,9.0,2.1162528992,2.5731737613999996,2.115,1.5130000000000001,3.7412,3.167,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7158,0.2692,0.002659,0.0007264999999999999,0.006601,-1.0,0.015009999999999999,0.988,0.369,-0.24100000000000002,-0.599,-0.6559999999999999,0.9440000000000001,1.4269999999999998,0.872,0.73,0.6859999999999999,1.216,0.879,1.249,1.281,0.359
106,0.0152,0.015080000000000001,9.0,2.1165449619,2.5731844902,2.115,1.4780000000000002,3.7336,3.1719999999999997,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7139,0.271,0.0026739999999999997,0.0007304,0.0066359999999999995,-1.0,0.015069999999999998,1.0759999999999998,0.45299999999999996,-0.183,-0.562,-0.622,1.043,1.557,0.9690000000000001,0.815,0.7609999999999999,1.3419999999999999,0.9790000000000001,1.3659999999999999,1.399,0.442
107,0.0152,0.015080000000000001,9.0,2.1167640686,2.5731928349,2.116,1.455,3.728,3.173,2,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7129,0.272,0.002682,0.0007325,0.006654,-1.0,0.0151,1.133,0.507,-0.14800000000000002,-0.542,-0.604,1.109,1.646,1.034,0.871,0.809,1.429,1.045,1.445,1.479,0.49700000000000005
108,0.0152,0.015080000000000001,9.0,2.1171402931,2.5732069016,2.116,1.4469999999999998,3.7194,3.1460000000000004,3,0.0,0.537,0.0,0.0,-1,-1e-30,0.0,0.7118,0.273,0.002688,0.0007343,0.006670000000000001,-1.0,0.01516,1.151,0.522,-0.163,-0.58,-0.6459999999999999,1.1420000000000001,1.716,1.0659999999999998,0.889,0.815,1.495,1.079,1.4980000000000002,1.534,0.513
109,0.0152,0.015080000000000001,9.0,2.1175911427000003,2.5732235909,2.116,1.469,3.7106,3.09,3,0.0,0.535,0.0,0.0,-1,-1e-30,0.0,0.7107,0.2741,0.0026829999999999996,0.0007387,0.006684000000000001,-1.0,0.01519,1.099,0.469,-0.249,-0.691,-0.7609999999999999,1.107,1.72,1.03,0.838,0.752,1.4969999999999999,1.045,1.485,1.5219999999999998,0.46
110,0.0152,0.015080000000000001,9.0,2.1179664135,2.5732376575,2.117,1.507,3.7048,3.028,3,0.0,0.516,0.0,0.0,-1,-1e-30,0.0,0.7097,0.2751,0.002591,0.000814,0.006691,-1.0,0.01521,1.004,0.374,-0.365,-0.823,-0.897,1.025,1.666,0.948,0.746,0.65,1.443,0.9640000000000001,1.4180000000000001,1.456,0.366
111,0.0152,0.015080000000000001,9.0,2.1182663441,2.5732488632,2.117,1.5430000000000001,3.7008,2.9760000000000004,3,0.0,0.48200000000000004,0.0,0.0,-1,-1e-30,0.0,0.7088,0.2759,0.002418,0.0009998,0.006695,-1.0,0.01524,0.9129999999999999,0.284,-0.47,-0.9390000000000001,-1.015,0.943,1.6019999999999999,0.866,0.6559999999999999,0.555,1.3780000000000001,0.882,1.3459999999999999,1.385,0.276
